1,2862.0,-1.0345974018275899
2,6000.0,-24.812281897384597
3,14.75,81.59726920538697
4,43.75,27.026980616357374
5,3.0,90.00003218077504
6,39.75,0.0827071716905021
7,44.75,2.0894288633766562
8,38.75,-0.1846089614345892
9,13.25,-3.6231605023413795
10,218.75,82.80318771047904
11,120.25,80.47496980069093
12,3.75,90.00003218077504
13,3.0,90.00003218077504
14,16.25,29.365681552432164
15,43.5,5.271970515243906
16,16.75,-86.55523250477158
17,54.25,-0.06130891799785321
18,3.0,0.0
19,18.5,63.64949987715383
20,34.5,6.5055529995471275
21,91.75,74.67234861058984
22,31.25,-69.07411000740683
23,25.75,4.938813075057447
24,29.0,5.44026101891984
25,75.0,-88.85297845663065
26,73.75,88.73957649395756
27,52.75,-7.2185600714771505
28,35.5,-0.6565381980762899
29,25.25,-16.121927736915037
30,19.5,0.0
31,4.0,-45.00001609038752
32,2.25,-45.00001609038752
33,9.25,61.76831376170584
34,125.0,61.31308668809818
35,3.75,90.00003218077504
36,4.0,-45.00001609038752
37,4.0,-45.00001609038752
38,25.0,76.41573680676204
39,13.75,83.30564691282683
40,2.25,-45.00001609038752
41,2.25,-45.00001609038752
42,3419.0,89.16745393445764
43,3.0,90.00003218077504
44,6.5,46.46140401392433
45,2.25,-45.00001609038752
46,47.25,-75.92433486600767
47,669.25,-37.84355209320639
48,170.25,4.523104580306136
49,22.0,61.23441698964386
50,44.5,-2.2154724096046894
51,6.25,-79.29986691572513
52,91.75,87.22556728883252
53,33.75,79.59531730740038
54,102.5,-65.31582167185503
55,5.5,-79.92651570568823
56,51.5,66.58634105073605
57,10.25,-29.521048995967334
58,9.5,81.55624744830152
59,55.0,-83.40224707764678
60,4.5,72.70388165253863
61,69.25,86.44991362000802
62,27.5,-88.15711775041413
63,7.0,-80.1005904638282
64,2.25,-45.00001609038752
65,6.75,90.00003218077504
66,18.0,-79.35480581627938
67,2.25,-45.00001609038752
68,500.25,-84.24363216841397
69,361.0,-66.417247050273
70,37.5,87.53860642374242
71,9.25,84.76544318021854
72,10.5,88.47147139521189
73,10.75,86.46354028655227
74,3.5,-45.00001609038752
75,3.0,90.00003218077504
76,2.25,-45.00001609038752
77,4.75,77.17952468446995
78,4.5,90.00003218077504
79,10.75,70.87950526788096
80,2.25,-45.00001609038752
81,9.0,-80.61024795248245
82,43.5,78.39269489332112
83,201.0,88.40333966445309
84,19.5,79.55895602598467
85,29.5,44.72844603759403
86,12.5,88.4073366951681
87,3.5,45.00001609038752
88,5587.25,84.53912107344034
89,48.5,-87.51186639815485
90,36.25,3.4186107526182257
91,42.25,-1.0035027091034197
92,29.5,2.877197853712077
93,28.25,3.971654373380761
94,23.75,58.69842834319662
95,7.5,90.00003218077504
96,332.75,79.34988745436803
97,7.75,59.794448425333975
98,2.25,-45.00001609038752
99,69.0,76.0220373130319
100,5.25,52.44815734192951
101,4.5,66.89058630010258
102,66.75,78.79639841494877
103,37.0,-84.66537568345173
104,19.5,84.56422010535906
105,54.75,-89.5395126433486
106,19.5,52.21254375998716
107,5.75,45.00001609038752
108,13.75,78.5796635455277
109,5.0,90.00003218077504
110,2.25,-45.00001609038752
111,2.25,-45.00001609038752
112,3.75,90.00003218077504
113,62.0,82.94854398805745
114,207.75,83.0063693821177
115,3.75,90.00003218077504
116,22.0,-63.16345128376817
117,4.5,66.89058630010258
118,460.0,85.63747197421871
119,14.75,-72.74946500724083
120,2.25,-45.00001609038752
121,15.75,61.59264175298638
122,3.0,90.00003218077504
123,172.0,21.537949770891224
124,215.0,-83.98809706997018
125,2.25,-45.00001609038752
126,2.25,-45.00001609038752
127,273.0,71.0554190445876
128,23.5,-85.13492717208942
129,256.0,-88.60445900740729
130,19.0,89.81833671401849
131,4.5,-72.70388165253863
132,780.0,78.38041414629903
133,6.75,23.289808030658946
134,27.5,89.37751694371258
135,397.75,74.2556599353865
136,8.75,-34.84074224782882
137,135.25,74.65396300168247
138,2.25,-45.00001609038752
139,2.25,-45.00001609038752
140,11.0,89.62467915255831
141,12.75,86.11027940033938
142,16.25,82.66104173303248
143,16.0,-87.80021051447167
144,342.75,80.72367927515889
145,168.25,74.76564505022338
146,9.0,78.2696637149918
147,264.5,78.06115311791312
148,2.25,-45.00001609038752
149,2.25,-45.00001609038752
150,21.25,89.48542874392975
151,4279.5,81.21224452761176
152,48.75,-67.17168409193458
153,133.5,87.6748724505152
154,17.75,88.69446827241495
155,14.0,-82.11726635249255
156,439.0,87.71247389834458
157,96.5,77.28053180673164
158,7.0,80.1005904638282
